image_path,source_folder,original_class,clean_class
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0256.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0257.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0258.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0259.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0260.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0261.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0262.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0263.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0264.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0265.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0266.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0267.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0268.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0269.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0270.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0271.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0272.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0273.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0274.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0275.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0276.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0277.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0278.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0279.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0280.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0281.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0282.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0283.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0284.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0285.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0286.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0287.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0288.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0289.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0290.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0291.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0292.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0293.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0294.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0295.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0296.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0297.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0298.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0299.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0300.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0301.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0302.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0303.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0304.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0305.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0306.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0307.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0308.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0309.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0310.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0311.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0312.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0313.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0314.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0315.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0316.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0317.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0318.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0319.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0320.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0321.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0322.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0323.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0324.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0325.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0326.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0327.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0328.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0329.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0330.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0331.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0332.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0333.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0334.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0335.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0336.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0337.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0338.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0339.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0340.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0341.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0342.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0343.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0344.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0345.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0346.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0347.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0348.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0349.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0350.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0351.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0352.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0353.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0354.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0355.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0356.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0357.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0358.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0359.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0360.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0361.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0362.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0363.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0364.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0365.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0366.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0367.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0368.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0369.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0370.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0371.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0372.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0373.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0374.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0375.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0376.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0377.jpeg,main,Segmented neutrophil,Segmented neutrophil
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Segmented neutrophil\Segmented neutrophil_0378.jpeg,main,Segmented neutrophil,Segmented neutrophil
